Axial,Tangential,Radial,fault
0.35,1.26,9.02,1
1.65,2.79,9.02,1
-1.53,3.84,8.59,1
-0.86,-2.28,11.3,1
-1.02,-3.53,7.69,1
0.94,1.92,8.59,1
-0.51,3.45,8.39,1
1.02,3.88,9.85,1
0.39,-0.59,10.2,1
1.26,1.45,6.71,1
1.33,3.88,8.9,1
-0.43,4.59,9.45,1
0.24,2.86,8.9,1
-0.12,3.02,8.47,1
1.02,5.45,9.06,1
-0.82,-1.73,9.14,1
0.71,1.18,9.02,1
-0.39,5.49,8.79,1
0.39,4.67,10.24,1
-0.08,0.35,12.67,1
0.2,1.96,7.65,1
2.51,5.1,8.79,1
-1.14,5.3,10.43,1
-2.31,-3.02,11.77,1
2.86,-0.55,11.69,1
-0.43,5.77,9.49,1
-0.27,3.22,9.61,1
-1.14,2.04,11.53,1
-4.59,-0.59,10.83,1
-0.75,-2.71,8.87,1
2.55,2.79,6.98,1
-5.02,-4.9,15.57,1
-0.78,-5.84,7.81,1
0.16,0.67,9.02,1
2.2,4.31,8.04,1
-0.67,-0.04,10.12,1
-0.47,1.69,8.39,1
-0.59,2.43,7.65,1
-1.26,6.28,9.41,1
-0.55,3.45,10.24,1
-1.96,0.12,10.51,1
1.22,1.1,10.47,1
0.63,1.18,9.65,1
-1.22,-2.39,8.94,1
0.24,-1.1,8.47,1
-0.39,1.18,8.28,1
-1.8,1.96,10.9,1
-1.18,-0.78,10.32,1
-0.55,0.08,8.87,1
1.73,2.86,7.3,1
-1.14,4.35,10.16,1
0.9,0.51,7.92,1
0.55,2.79,8.87,1
-0.55,2.75,11.61,1
-3.18,-1.88,12.36,1
-1.41,-0.55,9.53,1
-1.88,2.16,7.73,1
-1.29,-0.59,10.2,1
0.75,0.71,8.55,1
0.86,2.75,9.1,1
-1.26,1.45,11.73,1
0.47,0.67,8.83,1
-0.31,3.1,9.53,1
-1.69,2.35,10.83,1
-1.45,-0.39,9.81,1
-1.53,-3.3,4.35,1
-2.47,2.59,12.04,1
-2.2,0.47,11.96,1
1.14,0.27,8.43,1
0.51,3.26,8.36,1
-1.02,-1.14,10.83,1
-0.16,-0.31,10.98,1
0.71,1.84,10.24,1
-0.04,-2.28,8.51,1
-1.45,-0.9,10.63,1
-1.77,0.47,11.69,1
-2.04,-1.96,8.12,1
0.67,3.65,7.1,1
-2.08,-1.14,6.16,1
-0.39,-0.43,11.65,1
-2.47,-5.33,8.2,1
-0.78,1.57,8.98,1
0.35,3.61,8.98,1
-0.78,2.67,11.14,1
0.51,0.82,12.12,1
-0.43,2.12,9.73,1
-2.43,2.24,11.45,1
-3.06,-0.82,10.9,1
-0.59,0.63,8.83,1
2.31,3.49,8.9,1
-1.22,-0.63,11.34,1
1.02,0.24,8.51,1
2.47,-2.98,5.33,1
0.12,4.63,10.4,1
1.02,2.86,9.22,1
-1.57,5.41,8.51,1
0.08,4.2,10.08,1
-1.41,1.14,11.45,1
0.63,1.18,11.53,1
-0.08,2.55,9.34,1
-2.28,1.69,11.61,1
-2,-0.47,10.75,1
-0.63,-0.16,8.79,1
0.67,2.43,8.16,1
-1.61,-0.82,10.08,1
0.24,0.47,8.16,1
-0.47,2.86,9.61,1
-1.84,2.12,11.02,1
-1.29,-0.86,10.28,1
-0.31,0.47,8.43,1
-2.43,-0.67,11.49,1
-0.78,0,9.02,1
0.51,2.67,8.24,1
-1.02,2.67,11.34,1
-2.67,-0.82,11.65,1
-1.26,0.27,9.3,1
-1.73,2.24,11.1,1
-1.92,-1.33,10.4,1
1.06,0.51,7.65,1
0.08,2.31,9.69,1
-3.8,-0.16,14.55,1
3.53,-8.87,14.2,1
2.28,6.08,9.06,1
-1.73,4.51,12.16,1
-2.59,1.1,13.18,1
-0.94,-0.2,12.12,1
-1.73,-0.35,11.65,1
-2.75,-3.14,10.43,1
1.65,-1.45,6.28,1
-2.63,4.55,8.24,1
0.71,-0.51,7.96,1
0.31,2.47,8.39,1
-0.71,3.69,9.69,1
0.55,0.27,11.89,1
0.9,2.82,9.06,1
-2.16,1.41,11.61,1
-1.8,-0.2,10.43,1
0.27,0.12,8.36,1
-2.04,1.33,11.57,1
-1.1,-1.37,9.73,1
0.71,1.02,8.2,1
-0.12,3.65,9.14,1
-2.28,1.1,11.73,1
0.75,2.79,9.06,1
-2.28,1.69,11.77,1
-1.61,-0.04,9.73,1
-0.24,2.28,7.3,1
0.51,6.16,7.18,1
-7.88,-7.49,11.81,1
-2.16,-8.63,13.14,1
0.63,-3.88,3.73,1
-0.35,2.39,8.39,1
-2.71,2.28,11.81,1
1.14,-2,9.18,1
-1.77,1.96,10.04,1
0.98,2.79,9.96,1
-1.26,4.75,11.77,1
-3.77,0.47,12.67,1
-5.18,-3.77,13.69,1
-2.94,-4.31,11.77,1
-2.08,-1.69,10.98,1
-0.27,0.78,11.41,1
-1.61,1.33,9.22,1
-1.29,1.26,8.79,1
-1.1,3.33,9.14,1
0.67,1.22,9.65,1
-0.71,1.14,8.9,1
0.82,2.55,8.98,1
-1.57,1.92,11.53,1
-2.51,-0.67,11.49,1
-0.67,0.12,9.06,1
-1.61,2.12,10.79,1
-1.26,-0.75,10,1
-0.12,0.59,8.9,1
-0.67,2.24,9.65,1
-1.53,2.2,10.87,1
-1.73,-0.55,10.36,1
0.47,0.78,8.51,1
-2.28,-0.27,11.77,1
-0.82,-0.78,9.26,1
0.71,1.77,8,1
-0.94,3.49,10.12,1
-2.2,0.43,12,1
0.04,-1.37,9.69,1
-2.2,1.69,11.14,1
-0.98,-0.08,9.77,1
0.71,0.63,8.43,1
0.9,2.51,9.1,1
-1.49,0.27,8.71,1
3.53,6.9,10.16,1
-1.41,10.67,12.55,1
2.67,6.59,12.16,1
-1.65,-1.65,13.61,1
0.04,1.61,9.69,1
0.98,3.22,9.22,1
0.31,2.94,9.34,1
-2.31,2.12,11.41,1
1.06,1.1,10.79,1
0.04,3.57,9.49,1
-1.33,4.04,10.2,1
-1.69,0.78,9.22,1
-0.71,-0.16,8.63,1
-1.84,2.2,11.3,1
-3.41,-1.37,11.02,1
0.59,0.24,8.83,1
0.2,3.1,8.2,1
-0.63,3.69,10.32,1
0.16,0.75,11.77,1
0.12,2.51,9.45,1
-2.04,1.73,11.38,1
-1.57,-0.43,9.96,1
0.82,0.35,8.55,1
-2,1.26,11.73,1
-0.51,-2.16,9.81,1
0.98,0.75,8.04,1
-0.35,3.69,9.38,1
1.26,0.27,7.81,1
0.55,2.94,9.22,1
-2.12,1.69,11.57,1
-2.35,-0.71,11.02,1
-0.47,1.88,10.08,1
-1.8,2.71,11.38,1
-2.55,2,9.96,1
0.82,3.61,8.79,1
-0.98,6.16,11.77,1
-2.75,4.2,10.47,1
0.51,2.16,9.69,1
-2.08,-0.94,10.16,1
0.35,0.86,8.51,1
0.43,4.16,8.28,1
-3.37,-0.04,9.96,1
-1.49,0.24,8.75,1
1.61,3.49,7.49,1
0.04,4.39,9.92,1
-1.45,-0.78,8.83,1
0.67,3.26,8.04,1
-0.2,5.14,9.89,1
-3.3,1.41,11.77,1
-4.04,-2.75,10.43,1
-1.45,-1.22,8.9,1
-5.61,-1.14,11.22,1
-3.14,-4.04,11.06,1
0.31,-0.59,9.85,1
1.29,1.84,8.08,1
0.67,4.86,9.3,1
-0.59,-3.53,9.41,1
0.43,0.82,8.47,1
1.77,4.59,8.04,1
-0.63,5.37,10.47,1
0.27,2.31,11.34,1
0.08,4,8.71,1
-0.82,5.41,10,1
-4.47,-0.31,11.38,1
-4.12,-3.61,12.4,1
0.63,-2,8.04,1
-1.37,0.04,7.73,1
-1.73,-3.26,9.38,1
-0.94,0.08,11.06,1
-1.37,2.35,9.26,1
1.69,3.1,8.04,1
-2.16,-1.8,10.47,1
-1.29,-2.39,8.83,1
0.75,0.39,7.96,1
1.96,5.77,8.28,1
-0.59,4.24,9.92,1
-0.78,-1.14,8.71,1
1.88,2.31,7.96,1
0.94,2.08,8.24,1
-0.47,2.75,10.08,1
0.9,2.35,12,1
-0.08,3.61,9.14,1
0.67,5.26,9.73,1
-2.28,2.67,12.4,1
1.33,-1.1,13.77,1
0.12,4,9.77,1
-0.98,1.65,10.24,1
-1.18,-3.61,9.49,1
-1.26,-2.71,9.22,1
0.94,0.67,8.83,1
-2.59,-0.2,11.06,1
-1.14,-3.73,8.47,1
0.78,1.14,8.98,1
0.31,3.8,9.41,1
-0.67,0.9,10.55,1
0.35,0.63,7.85,1
-0.24,2.9,10.04,1
-1.96,-0.27,11.73,1
-2.9,-2.43,12.67,1
0.43,-1.26,9.02,1
0.55,1.1,7.77,1
-1.65,-3.3,10.51,1
-1.49,-3.18,8.67,1
0.98,1.88,8.9,1
0.51,4.2,8.59,1
-2.98,-1.53,9.92,1
-2.35,-1.92,9.1,1
1.96,3.65,8.2,1
0.47,4.47,10,1
-1.18,0.75,10.71,1
0.2,0.63,9.81,1
0.71,4.16,9.41,1
-0.63,1.96,9.61,1
-1.29,-1.61,10.16,1
1.41,-1.37,10.94,1
0.08,5.96,10.28,1
-2.59,2.71,11.69,1
-3.65,-2.63,10.51,1
-1.8,-1.96,8.98,1
1.88,3.49,7.61,1
-3.02,1.57,10.9,1
1.73,3.84,8.59,1
2.31,4.47,9.06,1
-1.45,6.12,11.18,1
0.16,6.86,12.98,1
-0.78,3.61,7.92,1
0.47,0.31,7.18,1
2.12,6.2,8,1
-0.78,-0.16,9.38,1
-2.67,-0.43,8.63,1
2.16,2.75,7.37,1
0.35,5.37,9.53,1
-0.82,1.49,13.3,1
1.65,3.1,8.32,1
0.35,3.06,10.67,1
-1.18,0.86,10.08,1
-1.33,-3.22,10.2,1
-0.78,-3.1,8.51,1
-1.26,2.04,8.71,1
-1.45,0.67,11.65,1
-1.37,0.39,10.12,1
1.73,1.22,6.2,1
2,4.47,7.14,1
-3.92,-2.39,11.77,1
-6,-7.1,12.24,1
3.26,-6.86,3.77,1
3.69,4.59,7.81,1
-0.63,2.16,10.55,1
0.2,-1.26,7.69,1
1.53,2.35,8.47,1
-0.51,4.75,9.02,1
1.41,6.24,9.1,1
-0.24,-1.22,13.45,1
1.06,2.79,13.18,1
0.43,4.31,9.53,1
-1.02,0.59,10.51,1
-1.53,-1.29,9.77,1
-0.86,-1.61,9.57,1
-0.43,3.41,8.32,1
-1.61,0.24,10.47,1
-1.33,-1.45,10.94,1
0.43,0.98,8.32,1
0.78,4.59,8.79,1
-1.33,-1.69,10.43,1
0.08,0.51,8.63,1
0.27,3.3,9.49,1
-1.92,2.31,11.41,1
-4.24,-2.35,13.06,1
-0.98,-1.29,8.9,1
-1.88,2.94,7.92,1
-1.45,-0.55,10.32,1
0.63,0.75,8.12,1
0.59,3.65,9.34,1
-0.75,2.55,11.65,1
0.86,1.84,7.92,1
0.08,4.12,9.65,1
-3.45,1.06,11.69,1
-2.82,-1.14,10.4,1
-0.59,-0.04,8.43,1
-3.1,1.57,11.18,1
-3.88,-2.86,10.36,1
-0.75,-0.9,8.43,1
1.41,3.65,8.16,1
0,4.31,10.36,1
0,-0.08,12.2,1
0.63,1.1,7.18,1
2.35,5.02,8.28,1
-0.67,5.02,9.85,1
-2.67,-0.86,11.41,1
3.26,3.77,13.02,1
0.27,2.86,8.67,1
0.2,4.86,10.16,1
-4.39,0.47,11.96,1
1.49,-2.67,12.08,1
0,4.59,10.36,1
0.04,-2.59,8.94,1
-1.84,0.63,10.98,1
-2.59,-1.49,10.59,1
-0.9,-0.55,7.88,1
0.9,3.22,7.69,1
-1.84,0,10.36,1
-0.78,-1.22,8.59,1
0.2,2.31,8.04,1
-0.51,3.61,9.49,1
0.67,0.04,10.87,1
0.94,2.79,8.24,1
-0.98,2.08,11.3,1
-2.59,-0.51,11.77,1
-0.98,-0.75,9.38,1
0.86,1.53,7.88,1
-1.49,-0.27,9.96,1
0.71,0,8.36,1
0.75,2.67,8.39,1
-1.49,-0.86,11.14,1
0,0.51,11.57,1
-0.27,2.47,9.38,1
-1.8,2.16,11.1,1
-1.29,-0.55,9.85,1
0.75,0.63,8.51,1
-2,1.14,11.81,1
-0.71,-1.02,9.45,1
0.67,0.94,8.39,1
0,3.33,9.45,1
-0.59,0.31,11.41,1
0.67,2.51,8.08,1
-0.86,5.14,9.89,1
-2.2,2.12,12.2,1
-0.98,-1.06,11.53,1
-2.9,-5.22,9.65,1
-0.39,5.22,11.41,1
-1.61,5.22,11.73,1
-0.82,-1.45,11.85,1
-9.26,-13.57,9.26,1
0.78,1.69,7.53,1
0.08,4.67,8.71,1
-3.14,-2.82,10.2,1
-1.1,0.04,11.06,1
-3.57,-1.41,9.53,1
-1.18,-1.06,11.92,1
1.88,-1.77,6.86,1
-1.53,2.94,9.85,1
-0.9,-0.27,9.41,1
-0.2,0.39,8.79,1
-1.77,2.04,11.1,1
-1.49,-0.71,9.92,1
0.71,0.27,8.36,1
0.82,3.18,8.55,1
-1.45,-0.39,9.96,1
1.96,3.02,6.67,1
3.37,6.08,8.43,1
0.51,6.16,10.28,1
-1.18,-3.26,11.65,1
2.12,-1.65,3.3,1
-1.29,3.33,10.36,1
-3.14,1.02,12.55,1
-2.55,-0.71,11.3,1
-1.41,-0.51,9.41,1
0.75,1.41,8,1
-1.29,-0.2,9.89,1
1.41,-0.31,7.85,1
3.73,-2.9,6.08,1
2.79,-4.04,5.96,1
-0.75,3.06,7.85,1
1.84,3.57,11.1,1
-4.79,1.41,10.4,1
-0.08,-1.33,8.43,1
-2.28,1.41,11.57,1
-2.04,-0.63,10.75,1
-1.84,0.08,8.43,1
-2.86,3.14,11.34,1
-2.35,1.53,10.51,1
1.69,4.2,7.88,1
0.67,4.59,8.16,1
0.31,-7.92,6.67,1
-0.39,0.86,8.47,1
-1.49,2.51,8.83,1
3.96,4.43,7.65,1
-3.41,-5.49,14.95,1
1.1,-4.55,5.57,1
-1.02,2.24,8.08,1
2.59,4.82,7.77,1
1.33,6.39,8.51,1
-0.31,-5.77,6.32,1
0.16,2.55,7.85,1
0,3.84,7.85,1
-6.83,-5.81,13.85,1
-0.12,-5.14,11.41,1
3.92,-3.06,4.31,1
1.29,3.92,6.94,1
-1.33,4.12,9.3,1
-1.92,1.02,11.45,1
-0.59,0.98,8.63,1
0.94,3.8,9.3,1
-2.98,1.69,11.73,1
-2.24,-1.29,10.36,1
0.43,-0.16,8.32,1
-2.16,1.61,8.47,1
-1.26,-1.22,10.16,1
0.35,0.82,8.28,1
-0.39,3.65,9.53,1
-2.12,1.53,11.22,1
0.78,-1.1,10.12,1
-2.08,1.84,11.53,1
-2.31,-0.35,10.87,1
0.63,-0.04,8.2,1
0.71,3.06,8.83,1
-2.16,1.88,11.49,1
0.55,-0.35,10.51,1
-0.27,3.57,9.3,1
-2.24,0.78,11.41,1
-0.86,-1.02,9.18,1
2.47,2.31,7.26,1
-2.39,3.69,9.41,1
-1.8,-0.35,10.71,1
-1.49,4.04,11.85,1
-3.02,0.82,9.41,1
-0.86,-3.49,4.43,1
-3.77,7.41,11.73,1
-2.63,-1.22,11.73,1
-2.63,-2.55,10.16,1
-0.47,-0.82,8.47,1
-1.77,2.51,8.28,1
-0.98,-0.51,9.69,1
0.75,0.9,8.63,1
1.18,3.53,9.1,1
-1.22,-4.2,12.16,1
-2.12,-2.47,10.79,1
-2.31,0.47,11.18,1
-3.37,-0.39,14.44,1
0.94,-7.22,8.55,1
-0.12,0.47,7.77,1
-1.69,2.35,8.2,1
-5.77,4.82,7.88,1
-0.78,-4.98,13.02,1
0.04,-0.27,7.3,1
-0.94,1.88,8.39,1
3.02,4.43,7.06,1
-3.18,-4.82,8.87,1
1.14,-4.16,6.04,1
-0.08,2.51,7.3,1
0.75,3.73,7.88,1
-7.88,6.71,8.32,1
-0.71,-5.88,11.26,1
4.08,-1.96,4.2,1
0.16,3.8,7.02,1
-0.78,4.28,9.45,1
-4.12,-4.94,10.43,1
-3.73,-2.94,10.79,1
2.2,-1.02,9.26,1
2,1.14,6.75,1
-1.65,3.14,10.47,1
-1.49,0.39,9.85,1
-1.22,2.39,8.12,1
-3.37,0.94,12.98,1
-3.33,-1.29,12.04,1
-1.61,-1.26,9.38,1
0.98,2,7.73,1
0,4.16,9.26,1
0.27,0.39,8.43,1
0.98,3.49,8.04,1
-0.98,2.9,11.22,1
0.27,0.71,11.61,1
0,3.33,9.38,1
-1.57,2.39,11.06,1
-1.57,-0.51,10.2,1
0.78,0.67,7.92,1
-2.08,-1.45,10.75,1
-0.9,-1.26,9.34,1
-1.26,-0.78,9.96,1
-3.84,-0.67,10.43,1
-5.92,-1.88,13.1,1
-5.96,-5.73,14.32,1
1.33,-5.57,9.96,1
3.53,-0.2,4.12,1
0.43,5.14,7.3,1
-4.59,-2.39,12.55,1
-1.33,-4.82,12.36,1
2.12,2.75,7.92,1
1.33,4.12,7.77,1
-5.49,-5.73,10.28,1
-2.08,-3.69,10.47,1
0.59,1.69,9.89,1
0.51,4.08,9.22,1
-0.9,3.22,11.1,1
-2.08,-3.02,11.14,1
-1.33,-3.02,10.08,1
1.33,1.29,7.88,1
-2.67,-0.59,11.65,1
-1.65,-0.94,9.1,1
0.71,2.51,8.04,1
-0.63,4.63,9.77,1
0.47,2,11.38,1
0.82,3.41,8.83,1
-1.02,3.33,11.18,1
-2.12,-1.53,11.53,1
-1.49,-2.51,10.04,1
0.78,2.55,8,1
-3.53,-2.39,11.3,1
-1.53,-1.61,8.32,1
1.29,4.39,7.65,1
-0.71,5.61,9.81,1
-4.43,-0.31,11.34,1
-2.16,-3.06,10.71,1
-0.63,-1.06,9.02,1
-1.02,2.04,8.87,1
-3.45,2.24,12.32,1
-3.14,-4.98,9.89,1
-0.94,-1.69,7.65,1
1.14,3.18,8.9,1
-4.9,3.02,7.73,1
-2.04,-2.51,13.14,1
-1.84,-2.43,9.26,1
-1.02,2.24,9.26,1
2.08,2.9,7.57,1
0.51,4.2,9.45,1
-1.49,-4.31,7.73,1
0.51,1.41,8.16,1
0.27,3.26,8.51,1
-1.53,-0.39,10,1
0.63,0.47,8.16,1
0.63,3.96,8.55,1
-0.86,3.1,11.06,1
-2.04,-0.86,11.69,1
-2.31,-1.96,10.36,1
-1.8,2.08,7.73,1
-1.96,-1.45,10.08,1
0.98,-0.12,9.06,1
-0.27,3.37,9.45,1
-0.59,3.14,10.55,1
-1.92,0.12,11.22,1
0.86,-0.86,9.41,1
-1.49,1.84,11.81,1
-3.45,-1.22,12.28,1
-1.29,-0.08,9.22,1
0.27,2.75,8.2,1
1.49,2.39,7.06,1
-0.51,1.73,10.79,1
0.82,3.1,9.73,1
-1.45,1.96,11.14,1
-6,-2.35,13.1,1
-0.43,-2.9,12.71,1
1.02,-3.18,6.51,1
-0.35,3.49,8.16,1
-3.69,-0.39,12.32,1
-5.92,-5.14,13.69,1
2.24,-4.63,8.55,1
2.31,0.2,4.98,1
0.2,2.9,7.73,1
-4.04,-2.35,12.43,1
-4.51,-5.88,11.53,1
2.55,-2.59,8.16,1
3.88,-0.35,3.84,1
0.04,5.33,8.63,1
-0.27,-0.67,9.89,1
-2.71,-1.57,9.1,1
-2.9,-1.84,11.49,1
1.61,-2.67,10.16,1
1.57,-1.29,6.71,1
-0.78,0.75,8.83,1
0.24,1.84,8.63,1
-4.94,-0.82,12.55,1
-7.06,-6.63,12.51,1
-2.79,-4.63,11.89,1
2.67,-2.55,8.08,1
4.98,-0.86,5.53,1
1.84,1.22,5.92,1
-0.51,0.82,10.75,1
0.71,2.71,10.04,1
-0.47,4.39,11.41,1
-4.63,0,12.67,1
-6.79,-4.75,12.51,1
-5.61,-6.28,11.57,1
0.27,-2.94,10.16,1
-3.45,-2.71,4.71,1
-3.49,0.98,13.22,1
-0.16,0.2,10.9,1
0,1.61,11.14,1
-3.41,0.24,10.51,1
-4.82,-3.06,13.73,1
0.71,-6.59,9.49,1
-1.49,6.04,5.26,1
-1.29,4.82,12.32,1
-2.63,2.59,13.14,1
-6.75,-5.45,12.08,1
-5.81,-6.83,11.73,1
2.55,-4.16,7.37,1
3.65,0.55,3.8,1
-1.41,-0.12,13.14,1
-2.08,-4.35,9.38,1
-3.3,-2.94,10.36,1
4.67,-2.35,6.98,1
1.57,3.37,6.94,1
-2.12,2.79,10.51,1
-0.55,1.84,9.92,1
-1.06,2.51,10.32,1
-4,0.94,12.63,1
-5.84,-5.61,11.61,1
-4.59,-5.41,11.85,1
1.84,-3.3,8.04,1
4.31,0,5.18,1
-2.47,0,12.98,1
0.04,-0.67,10.4,1
0.67,3.3,11.3,1
-1.88,1.65,11.1,1
-4.47,-0.63,13.77,1
-1.8,-3.06,13.02,1
3.41,-5.61,5.88,1
-2.9,5.57,4.71,1
-2.04,3.06,13.69,1
-5.41,-3.88,11.92,1
-4.94,-6.67,11.85,1
4.31,-4.51,4.98,1
2.82,3.22,5.49,1
-1.53,0.31,9.06,1
-3.33,-6.51,9.45,1
-1.14,-2.28,10.43,1
2.94,0.27,4.98,1
-0.98,4.82,8.79,1
-2.12,-5.1,11.1,1
-3.77,-3.3,12,1
4.04,-2.79,12.67,1
0.12,5.57,8.24,1
-2.31,4.47,10.9,1
0.55,4.94,10.71,1
-3.18,1.02,12.91,1
0.86,5.53,11.06,1
-3.22,4.31,11.22,1
-0.59,3.69,10.71,1
-2.98,1.8,12.28,1
0.9,-0.59,9.73,1
0,1.88,8.16,1
-2.55,-1.45,10.94,1
-1.18,-1.41,8.71,1
0.08,2.75,8.43,1
-0.59,4.43,10.28,1
-1.8,0.86,11.34,1
0.71,-1.73,9.18,1
-2.28,2.35,11.65,1
-2.28,-0.43,11.26,1
-1.57,-1.06,8.79,1
0.2,2.82,8.2,1
-0.51,4.16,9.89,1
0.04,-0.71,9.53,1
-1.1,4,11.14,1
-0.12,4.94,11.89,1
-5.57,-2,11.92,1
-4.79,-6.04,14.55,1
1.69,-0.9,6.86,1
-1.14,2.04,9.38,1
-5.45,-2.28,13.18,1
1.29,-6.79,9.06,1
-0.63,1.18,8.32,1
0.9,4.08,9.1,1
-1.29,4.47,11.26,1
0.43,5.06,7.88,1
-0.86,-1.61,10.67,1
-0.43,-3.65,8.43,1
0,0.27,9.02,1
1.57,2.63,9.57,1
0.08,0.2,9.02,1
0.08,2.82,7.34,1
3.84,6.39,8.16,1
-4.28,-7.18,15.3,1
0.27,1.73,8.67,1
2.67,6.83,8.32,1
1.41,1.18,7.92,1
-6.24,-1.22,12.04,1
-5.22,-9.57,14.83,1
-1.57,-3.14,10.63,1
-0.04,-0.59,9.41,1
0.75,2.94,8.94,1
-0.51,4.31,11.3,1
-0.63,0.16,11.26,1
1.14,4.28,9.22,1
-1.06,3.88,11.61,1
-2.67,0.08,11.85,1
-0.71,-1.57,9.14,1
2.12,4.04,8.87,1
-2.59,-2.08,11.45,1
-1.37,-1.06,8.28,1
-0.63,4.43,8.71,1
-0.59,4.63,9.61,1
-1.77,1.18,11.81,1
-0.63,-3.14,8.94,1
-2,2.79,7.65,1
-1.49,1.73,10.79,1
-5.53,-6.51,11.69,1
-3.49,-3.26,11.92,1
1.29,-3.65,3.57,1
-1.26,7.85,9.92,1
-4.98,10.12,14.47,1
1.61,-4.67,12.47,1
1.29,3.84,7.96,1
0.63,4.39,9.14,1
-0.67,4.2,10.47,1
-1.77,1.37,11.77,1
1.33,4.79,9.26,1
-0.9,2.94,11.22,1
-2.28,-2.51,10.98,1
-1.49,-2.43,9.96,1
0.9,2.75,8.2,1
-2.04,5.96,9.26,1
-0.59,0.24,8.9,1
0.94,5.26,8.39,1
-0.31,6.63,10,1
-4.67,-2,11.3,1
3.3,-2.63,14.67,1
-0.08,0.94,11.81,1
-0.12,3.77,11.89,1
-5.96,-0.2,12.83,1
-2.86,-4.35,10.94,1
-1.22,-0.43,10.83,1
-1.49,-3.41,7.45,1
0.35,6.08,8.55,1
1.18,6.35,7.85,1
-2.31,-1.02,10.87,1
-1.84,-1.88,8.87,1
1.69,3.69,7.57,1
0.08,3.45,9.77,1
-1.8,-2.08,11.61,1
1.57,2.55,7.41,1
0.27,4.75,9.65,1
-1.84,2.79,10.94,1
-1.14,-1.02,9.49,1
-0.78,3.92,8.63,1
-1.84,0.86,11.85,1
-1.29,-5.18,10.04,1
0.82,0.55,7.69,1
0.16,3.77,9.53,1
-0.86,-1.02,8.12,1
-0.59,2.94,8.43,1
1.29,6.2,8.94,1
-2.31,3.73,10.71,1
-0.82,1.88,11.14,1
-0.24,1.84,8.55,1
-1.1,1.06,10.98,1
-1.02,0.75,11.73,1
-0.86,-1.26,9.49,1
0.43,0.59,8.04,1
-2.75,-0.78,9.49,1
-1.29,-0.27,9.18,1
0.2,2.86,8.12,1
0.35,4.98,11.02,1
-1.18,2.28,12.51,1
-0.27,-0.67,9.65,1
-0.2,3.22,10.32,1
1.41,1.18,7.73,1
-2.12,4.86,10.36,1
0.82,6.71,12.24,1
-1.57,-2.2,12.12,1
2.9,-7.41,-0.43,1
0.31,1.18,14.47,1
-1.26,-10.08,12.08,1
0.39,3.37,9.49,1
1.22,5.37,11.06,1
-0.47,-1.57,8.43,1
-2.39,1.73,7.85,1
-1.37,-0.78,10.4,1
-2.55,-1.41,9.02,1
0.31,1.84,8.63,1
0.59,4.82,9.18,1
0.59,-0.71,11.34,1
0.51,2.86,8.2,1
-0.75,2.79,11.22,1
-2.79,-0.9,11.57,1
-3.45,-4.35,8.63,1
-3.53,-1.49,8.39,1
-2.63,-3.02,9.81,1
3.1,6.86,9.26,1
-1.06,0.04,9.57,1
-3.33,1.18,9.34,1
-0.08,1.06,9.22,1
-1.1,0.82,9.92,1
1.96,-2.82,6.24,1
1.49,2.28,8,1
-2.2,4.59,11.57,1
2.9,-2.51,11.92,1
0.78,2.47,8.28,1
-0.55,3.49,10.4,1
-3.69,4,13.06,1
-1.41,0.47,12.16,1
-1.8,-5.81,9.49,1
-0.27,5.26,9.85,1
-3.96,4.51,13.49,1
-3.02,-1.8,12.63,1
-3.26,-7.26,11.65,1
1.29,1.22,5.53,1
0.63,4.31,8.2,1
-7.81,-8.04,14.16,1
0.35,-6.16,5.14,1
-0.98,2.51,8.79,1
2.63,5.49,7.34,1
0.2,3.88,11.02,1
-0.67,1.18,9.1,1
1.57,3.57,8.47,1
1.33,5.65,9.18,1
0.24,-2.94,5.84,1
-2.31,1.14,10.75,1
1.37,4.67,8.75,1
-0.39,2.04,10.94,1
-0.71,2,10.43,1
-1.29,2.86,11.89,1
0.43,5.1,9.92,1
-0.24,0.2,10.63,1
-1.53,-0.51,9.38,1
-0.24,1.41,9.92,1
-1.57,-0.75,10.67,1
0.47,1.41,10.94,1
0.08,3.26,8.9,1
-1.49,7.41,12.08,1
-2.31,2.35,13.02,1
-1.96,-0.47,10.12,1
0.39,-0.63,7.85,1
-1.84,3.49,12.28,1
-0.94,-0.12,12.36,1
-2.86,-3.57,10.32,1
-2.28,-1.8,9.92,1
0.71,-2.55,8.47,1
1.73,1.53,6.12,1
-0.47,0.31,10.75,1
-2.9,-3.3,8.51,1
2.35,-2.79,7.26,1
0.63,5.26,8.63,1
-1.77,5.1,11.06,1
-3.02,3.41,11.18,1
2.75,-2.04,4.47,1
-0.08,3.53,9.18,1
-2.28,2,11.18,1
-4.43,-4.31,11.69,1
-5.73,-9.02,9.61,1
-1.33,-2.47,10.51,1
3.06,1.45,5.45,1
-1.92,0.71,12.75,1
-2.79,-6.43,9.22,1
0.82,-3.69,9.49,1
2.47,5.37,7.85,1
-9.69,-11.85,11.38,1
0.2,7.77,13.57,1
0.75,3.73,9.18,1
-0.94,1.92,10.32,1
-4.94,-4.47,8.2,1
2.59,-1.29,3.69,1
-1.73,0.47,9.96,1
-7.53,-7.77,12.28,1
1.29,1.14,5.65,1
0.35,4,8.28,1
-8.16,9.22,9.61,1
2.16,-6,4.04,1
-1.53,2.16,9.92,1
2.2,5.26,7.34,1
